,Unnamed: 0,chestcircumference,waistcircumference,size
1284,1284,874,761,-
1285,1285,964,905,-
1286,1286,858,851,-
1287,1287,992,903,-
1288,1288,885,820,-
1289,1289,828,719,-
1290,1290,927,810,-
1291,1291,821,728,-
1292,1292,968,845,-
1293,1293,857,806,-
1294,1294,922,764,-
1295,1295,967,854,-
1296,1296,848,747,-
1297,1297,864,656,-
1298,1298,962,886,-
1299,1299,837,801,-
1300,1300,965,895,-
1301,1301,931,916,-
1302,1302,795,681,-
1303,1303,910,790,-
1304,1304,786,680,-
1305,1305,785,725,-
1306,1306,1050,942,-
1307,1307,964,838,-
1308,1308,973,883,-
1309,1309,917,907,-
1310,1310,953,878,-
1311,1311,1032,980,-
1312,1312,799,794,-
1313,1313,864,754,-
1314,1314,990,844,-
1315,1315,1006,860,-
1316,1316,951,865,-
1317,1317,999,900,-
1318,1318,935,769,-
1319,1319,905,863,-
1320,1320,1045,936,-
1321,1321,990,866,-
1322,1322,922,842,-
1323,1323,893,819,-
1324,1324,882,794,-
1325,1325,828,746,-
1326,1326,1009,878,-
1327,1327,925,835,-
1328,1328,805,690,-
1329,1329,918,800,-
1330,1330,941,848,-
1331,1331,808,694,-
1332,1332,893,765,-
1333,1333,904,885,-
1334,1334,937,797,-
1335,1335,869,831,-
1336,1336,902,840,-
1337,1337,926,871,-
1338,1338,1031,955,-
1339,1339,948,936,-
1340,1340,1086,905,-
1341,1341,1053,1005,-
1342,1342,838,756,-
1343,1343,840,719,-
1344,1344,945,794,-
1345,1345,1058,967,-
1346,1346,915,846,-
1347,1347,853,738,-
1348,1348,875,790,-
1349,1349,1021,926,-
1350,1350,1015,853,-
1351,1351,995,886,-
1352,1352,1127,970,-
1353,1353,1038,1000,-
1354,1354,1011,956,-
1355,1355,908,840,-
1356,1356,870,749,-
1357,1357,992,905,-
1358,1358,988,847,-
1359,1359,1022,933,-
1360,1360,995,883,-
1361,1361,877,710,-
1362,1362,840,825,-
1363,1363,1035,866,-
1364,1364,807,668,-
1365,1365,1063,1121,-
1366,1366,1153,1121,-
1367,1367,815,680,-
1368,1368,999,863,-
1369,1369,1145,1127,-
1370,1370,915,801,-
1371,1371,1065,942,-
1372,1372,1032,900,-
1373,1373,896,775,-
1374,1374,837,702,-
1375,1375,913,783,-
1376,1376,1188,1032,-
1377,1377,1030,981,-
1378,1378,1139,1090,-
1379,1379,869,780,-
1380,1380,773,726,-
1381,1381,1052,908,-
1382,1382,860,725,-
1383,1383,1045,933,-
1384,1384,932,781,-
1385,1385,953,867,-
1386,1386,854,771,-
1387,1387,1033,991,-
1388,1388,939,850,-
1389,1389,954,814,-
1390,1390,893,830,-
1391,1391,867,862,-
1392,1392,842,701,-
1393,1393,866,807,-
1394,1394,957,957,-
1395,1395,1036,922,-
1396,1396,992,895,-
1397,1397,1040,940,-
1398,1398,1021,912,-
1399,1399,946,818,-
1400,1400,961,830,-
1401,1401,1100,944,-
1402,1402,994,840,-
1403,1403,937,824,-
1404,1404,920,904,-
1405,1405,925,825,-
1406,1406,965,908,-
1407,1407,1074,901,-
1408,1408,976,847,-
1409,1409,941,842,-
1410,1410,1045,1077,-
1411,1411,902,770,-
1412,1412,1001,856,-
1413,1413,935,763,-
1414,1414,802,682,-
1415,1415,928,841,-
1416,1416,1129,1106,-
1417,1417,1061,1045,-
1418,1418,1005,993,-
1419,1419,1048,1017,-
1420,1420,915,851,-
1421,1421,920,860,-
1422,1422,932,785,-
1423,1423,894,765,-
1424,1424,854,737,-
1425,1425,1045,953,-
1426,1426,1056,973,-
1427,1427,1093,958,-
1428,1428,952,812,-
1429,1429,847,923,-
1430,1430,1005,878,-
1431,1431,968,816,-
1432,1432,852,831,-
1433,1433,1010,903,-
1434,1434,902,824,-
1435,1435,990,972,-
1436,1436,888,800,-
1437,1437,848,772,-
1438,1438,1001,925,-
1439,1439,923,840,-
1440,1440,954,829,-
1441,1441,1083,968,-
1442,1442,1053,1095,-
1443,1443,1167,1050,-
1444,1444,826,696,-
1445,1445,818,760,-
1446,1446,930,736,-
1447,1447,818,651,-
1448,1448,966,837,-
1449,1449,946,798,-
1450,1450,931,880,-
1451,1451,913,790,-
1452,1452,1053,1045,-
1453,1453,984,1033,-
1454,1454,920,757,-
1455,1455,951,885,-
1456,1456,921,893,-
1457,1457,935,968,-
1458,1458,903,930,-
1459,1459,979,837,-
1460,1460,882,840,-
1461,1461,981,900,-
1462,1462,1053,955,-
1463,1463,887,796,-
1464,1464,964,833,-
1465,1465,1016,891,-
1466,1466,863,656,-
1467,1467,978,808,-
1468,1468,926,803,-
1469,1469,913,807,-
1470,1470,981,865,-
1471,1471,945,876,-
1472,1472,836,723,-
1473,1473,1112,1056,-
1474,1474,814,711,-
1475,1475,943,780,-
1476,1476,924,778,-
1477,1477,764,637,-
1478,1478,873,790,-
1479,1479,845,718,-
1480,1480,861,840,-
1481,1481,1023,1026,-
1482,1482,908,817,-
1483,1483,852,689,-
1484,1484,861,764,-
1485,1485,985,858,-
1486,1486,1037,855,-
1487,1487,886,825,-
1488,1488,897,787,-
1489,1489,955,941,-
1490,1490,918,840,-
1491,1491,949,846,-
1492,1492,830,790,-
1493,1493,897,776,-
1494,1494,916,823,-
1495,1495,900,725,-
1496,1496,934,908,-
1497,1497,996,908,-
1498,1498,1020,942,-
1499,1499,919,863,-
1500,1500,893,733,-
1501,1501,943,852,-
1502,1502,990,898,-
1503,1503,885,879,-
1504,1504,873,751,-
1505,1505,913,864,-
1506,1506,930,779,-
1507,1507,883,884,-
1508,1508,956,940,-
1509,1509,835,769,-
1510,1510,847,757,-
1511,1511,891,784,-
1512,1512,1032,991,-
1513,1513,928,788,-
1514,1514,892,807,-
1515,1515,821,720,-
1516,1516,978,849,-
1517,1517,915,858,-
1518,1518,973,889,-
1519,1519,911,757,-
1520,1520,981,828,-
1521,1521,900,820,-
1522,1522,862,739,-
1523,1523,909,789,-
1524,1524,913,733,-
1525,1525,825,740,-
1526,1526,951,808,-
1527,1527,976,967,-
1528,1528,945,909,-
1529,1529,1057,962,-
1530,1530,904,834,-
1531,1531,946,948,-
1532,1532,976,848,-
1533,1533,887,721,-
1534,1534,991,865,-
1535,1535,877,793,-
1536,1536,900,731,-
1537,1537,893,750,-
1538,1538,845,744,-
1539,1539,880,780,-
1540,1540,1010,860,-
1541,1541,1016,900,-
1542,1542,1033,955,-
1543,1543,895,753,-
1544,1544,919,825,-
1545,1545,870,774,-
1546,1546,825,679,-
1547,1547,792,716,-
1548,1548,892,699,-
1549,1549,904,814,-
1550,1550,945,853,-
1551,1551,908,783,-
1552,1552,1005,860,-
1553,1553,895,750,-
1554,1554,1014,960,-
1555,1555,978,873,-
1556,1556,975,923,-
1557,1557,889,791,-
1558,1558,884,771,-
1559,1559,1135,983,-
1560,1560,914,787,-
1561,1561,766,657,-
1562,1562,880,781,-
1563,1563,834,740,-
1564,1564,834,819,-
1565,1565,936,805,-
1566,1566,1052,1010,-
1567,1567,1015,905,-
1568,1568,1026,920,-
1569,1569,1043,924,-
1570,1570,1062,1003,-
1571,1571,921,780,-
1572,1572,963,1003,-
1573,1573,1029,863,-
1574,1574,884,856,-
1575,1575,983,902,-
1576,1576,1065,1010,-
1577,1577,869,759,-
1578,1578,1004,893,-
1579,1579,940,844,-
1580,1580,770,665,-
1581,1581,1072,930,-
1582,1582,971,807,-
1583,1583,1100,957,-
1584,1584,873,868,-
1585,1585,907,782,-
1586,1586,1019,966,-
1587,1587,950,778,-
1588,1588,1143,980,-
1589,1589,970,850,-
1590,1590,903,670,-
1591,1591,916,745,-
1592,1592,868,826,-
1593,1593,987,860,-
1594,1594,942,797,-
1595,1595,908,706,-
1596,1596,881,730,-
1597,1597,882,743,-
1598,1598,907,805,-
1599,1599,966,912,-
1600,1600,931,853,-
1601,1601,968,847,-
1602,1602,830,726,-
1603,1603,883,795,-
1604,1604,959,837,-
1605,1605,910,816,-
1606,1606,940,814,-
1607,1607,869,693,-
1608,1608,900,798,-
1609,1609,887,807,-
1610,1610,807,778,-
1611,1611,1266,1305,-
1612,1612,1042,919,-
1613,1613,791,611,-
1614,1614,814,698,-
1615,1615,695,615,-
1616,1616,912,859,-
1617,1617,934,887,-
1618,1618,984,911,-
1619,1619,887,733,-
1620,1620,1081,979,-
1621,1621,1012,968,-
1622,1622,1018,941,-
1623,1623,935,732,-
1624,1624,896,760,-
1625,1625,1036,905,-
1626,1626,850,715,-
1627,1627,926,878,-
1628,1628,888,788,-
1629,1629,967,903,-
1630,1630,1026,870,-
1631,1631,920,848,-
1632,1632,879,825,-
1633,1633,972,955,-
1634,1634,1157,1105,-
1635,1635,850,785,-
1636,1636,976,972,-
1637,1637,899,793,-
1638,1638,888,798,-
1639,1639,1010,955,-
1640,1640,1010,920,-
1641,1641,967,855,-
1642,1642,975,914,-
1643,1643,1066,938,-
1644,1644,1062,960,-
1645,1645,941,900,-
1646,1646,880,780,-
1647,1647,1027,935,-
1648,1648,953,890,-
1649,1649,997,821,-
1650,1650,870,793,-
1651,1651,956,775,-
1652,1652,1152,1034,-
1653,1653,795,664,-
1654,1654,937,907,-
1655,1655,826,768,-
1656,1656,878,672,-
1657,1657,1047,965,-
1658,1658,900,784,-
1659,1659,976,903,-
1660,1660,912,841,-
1661,1661,940,870,-
1662,1662,955,852,-
1663,1663,1130,993,-
1664,1664,1001,866,-
1665,1665,961,757,-
1666,1666,973,907,-
1667,1667,1021,853,-
1668,1668,840,779,-
1669,1669,1053,926,-
1670,1670,888,825,-
1671,1671,955,938,-
1672,1672,909,755,-
1673,1673,1001,867,-
1674,1674,910,784,-
1675,1675,933,753,-
1676,1676,974,914,-
1677,1677,947,826,-
1678,1678,986,875,-
1679,1679,1180,1095,-
1680,1680,1100,1076,-
1681,1681,1101,1087,-
1682,1682,1080,1011,-
1683,1683,913,931,-
1684,1684,1026,888,-
1685,1685,1047,971,-
1686,1686,1113,1015,-
1687,1687,1080,995,-
1688,1688,1094,1067,-
1689,1689,974,853,-
1690,1690,1096,937,-
1691,1691,976,967,-
1692,1692,1078,1112,-
1693,1693,886,700,-
1694,1694,962,907,-
1695,1695,872,810,-
1696,1696,901,900,-
1697,1697,1100,935,-
1698,1698,910,858,-
1699,1699,883,790,-
1700,1700,1060,960,-
1701,1701,846,778,-
1702,1702,920,791,-
1703,1703,926,838,-
1704,1704,946,845,-
1705,1705,899,799,-
1706,1706,1032,922,-
1707,1707,1043,956,-
1708,1708,929,843,-
1709,1709,1098,1064,-
1710,1710,965,957,-
1711,1711,912,820,-
1712,1712,964,875,-
1713,1713,879,768,-
1714,1714,1054,1073,-
1715,1715,947,913,-
1716,1716,992,959,-
1717,1717,941,840,-
1718,1718,884,787,-
1719,1719,1015,893,-
1720,1720,787,706,-
1721,1721,1031,850,-
1722,1722,881,796,-
1723,1723,1131,1010,-
1724,1724,927,910,-
1725,1725,971,1013,-
1726,1726,1220,1046,-
1727,1727,800,650,-
1728,1728,793,720,-
1729,1729,848,747,-
1730,1730,932,867,-
1731,1731,941,810,-
1732,1732,940,807,-
1733,1733,826,738,-
1734,1734,990,920,-
1735,1735,1047,918,-
1736,1736,1071,1093,-
1737,1737,1222,1140,-
1738,1738,1102,1017,-
1739,1739,950,945,-
1740,1740,957,868,-
1741,1741,951,805,-
1742,1742,1026,944,-
1743,1743,900,814,-
1744,1744,800,735,-
1745,1745,868,814,-
1746,1746,862,787,-
1747,1747,914,808,-
1748,1748,883,822,-
1749,1749,936,801,-
1750,1750,880,842,-
1751,1751,941,844,-
1752,1752,872,747,-
1753,1753,1008,873,-
1754,1754,915,757,-
1755,1755,979,854,-
1756,1756,904,778,-
1757,1757,834,713,-
1758,1758,868,771,-
1759,1759,898,857,-
1760,1760,822,739,-
1761,1761,1086,972,-
1762,1762,930,840,-
1763,1763,936,878,-
1764,1764,915,788,-
1765,1765,1036,895,-
1766,1766,881,740,-
1767,1767,886,767,-
1768,1768,894,797,-
1769,1769,923,840,-
1770,1770,996,947,-
1771,1771,920,812,-
1772,1772,893,856,-
1773,1773,872,733,-
1774,1774,971,857,-
1775,1775,911,782,-
1776,1776,928,918,-
1777,1777,999,875,-
1778,1778,966,835,-
1779,1779,938,795,-
1780,1780,1016,967,-
1781,1781,946,902,-
1782,1782,1075,902,-
1783,1783,1044,986,-
1784,1784,909,840,-
1785,1785,926,827,-
1786,1786,987,975,-
1787,1787,980,905,-
1788,1788,845,770,-
1789,1789,882,737,-
1790,1790,872,752,-
1791,1791,1014,918,-
1792,1792,1173,957,-
1793,1793,857,686,-
1794,1794,803,782,-
1795,1795,841,700,-
1796,1796,857,690,-
1797,1797,1083,1034,-
1798,1798,1066,990,-
1799,1799,901,800,-
1800,1800,1030,879,-
1801,1801,900,727,-
1802,1802,998,991,-
1803,1803,780,647,-
1804,1804,802,678,-
1805,1805,907,846,-
1806,1806,940,850,-
1807,1807,972,851,-
1808,1808,900,770,-
1809,1809,953,843,-
1810,1810,945,856,-
1811,1811,953,795,-
1812,1812,1022,883,-
1813,1813,927,768,-
1814,1814,1013,857,-
1815,1815,1001,982,-
1816,1816,1018,915,-
1817,1817,978,920,-
1818,1818,930,816,-
1819,1819,930,667,-
1820,1820,1141,1198,-
1821,1821,970,882,-
1822,1822,956,870,-
1823,1823,872,780,-
1824,1824,1003,1016,-
1825,1825,857,753,-
1826,1826,1044,937,-
1827,1827,1009,946,-
1828,1828,920,745,-
1829,1829,901,826,-
1830,1830,903,805,-
1831,1831,891,773,-
1832,1832,843,624,-
1833,1833,938,865,-
1834,1834,976,895,-
1835,1835,885,805,-
1836,1836,950,826,-
1837,1837,932,883,-
1838,1838,820,696,-
1839,1839,909,820,-
1840,1840,893,730,-
1841,1841,925,770,-
1842,1842,947,830,-
1843,1843,999,870,-
1844,1844,838,738,-
1845,1845,852,706,-
1846,1846,1023,865,-
1847,1847,912,812,-
1848,1848,825,670,-
1849,1849,1031,900,-
1850,1850,893,840,-
1851,1851,951,784,-
1852,1852,934,933,-
1853,1853,1004,978,-
1854,1854,957,883,-
1855,1855,1117,1032,-
1856,1856,960,912,-
1857,1857,780,672,-
1858,1858,916,877,-
1859,1859,1063,932,-
1860,1860,893,840,-
1861,1861,1102,1032,-
1862,1862,900,783,-
1863,1863,823,668,-
1864,1864,943,882,-
1865,1865,901,727,-
1866,1866,795,698,-
1867,1867,944,866,-
1868,1868,970,777,-
1869,1869,942,785,-
1870,1870,1041,1055,-
1871,1871,884,830,-
1872,1872,920,773,-
1873,1873,943,872,-
1874,1874,887,715,-
1875,1875,826,674,-
1876,1876,1055,1066,-
1877,1877,901,822,-
1878,1878,906,749,-
1879,1879,878,750,-
1880,1880,1016,895,-
1881,1881,1015,876,-
1882,1882,998,902,-
1883,1883,1198,1113,-
1884,1884,883,784,-
1885,1885,1050,903,-
1886,1886,872,715,-
1887,1887,896,783,-
1888,1888,962,827,-
1889,1889,863,860,-
1890,1890,814,727,-
1891,1891,996,923,-
1892,1892,898,815,-
1893,1893,942,907,-
1894,1894,922,785,-
1895,1895,992,1004,-
1896,1896,958,858,-
1897,1897,973,850,-
1898,1898,917,901,-
1899,1899,946,890,-
1900,1900,841,728,-
1901,1901,967,808,-
1902,1902,1018,918,-
1903,1903,867,690,-
1904,1904,973,905,-
1905,1905,990,919,-
1906,1906,1012,960,-
1907,1907,1040,945,-
1908,1908,829,735,-
1909,1909,984,866,-
1910,1910,910,935,-
1911,1911,1203,1076,-
1912,1912,1196,1176,-
1913,1913,968,886,-
1914,1914,1140,1135,-
1915,1915,1091,974,-
1916,1916,870,721,-
1917,1917,913,837,-
1918,1918,1049,851,-
1919,1919,1071,996,-
1920,1920,910,852,-
1921,1921,1019,935,-
1922,1922,965,927,-
1923,1923,952,921,-
1924,1924,982,937,-
1925,1925,1035,872,-
1926,1926,1142,1025,-
1927,1927,1055,1106,-
1928,1928,914,767,-
1929,1929,930,823,-
1930,1930,1006,933,-
1931,1931,929,735,-
1932,1932,872,772,-
1933,1933,983,987,-
1934,1934,873,837,-
1935,1935,934,873,-
1936,1936,1006,803,-
1937,1937,907,804,-
1938,1938,1101,1055,-
1939,1939,1068,901,-
1940,1940,1168,1172,-
1941,1941,896,791,-
1942,1942,1154,962,-
1943,1943,941,745,-
1944,1944,898,801,-
1945,1945,952,955,-
1946,1946,991,1032,-
1947,1947,1091,1042,-
1948,1948,1005,966,-
1949,1949,931,844,-
1950,1950,886,752,-
1951,1951,1060,954,-
1952,1952,952,857,-
1953,1953,923,840,-
1954,1954,1093,1090,-
1955,1955,943,960,-
1956,1956,974,830,-
1957,1957,1113,1003,-
1958,1958,1090,977,-
1959,1959,940,855,-
1960,1960,952,863,-
1961,1961,1059,917,-
1962,1962,1125,919,-
1963,1963,837,695,-
1964,1964,920,792,-
1965,1965,1037,1014,-
1966,1966,1021,906,-
1967,1967,935,795,-
1968,1968,1072,1012,-
1969,1969,1089,965,-
1970,1970,973,869,-
1971,1971,1042,903,-
1972,1972,925,817,-
1973,1973,865,681,-
1974,1974,1030,915,-
1975,1975,1038,870,-
1976,1976,1047,941,-
1977,1977,994,847,-
1978,1978,802,755,-
1979,1979,931,742,-
1980,1980,990,960,-
1981,1981,1082,1043,-
1982,1982,1016,971,-
1983,1983,1093,982,-
1984,1984,922,837,-
1985,1985,902,891,-
